target,id,date,flag,user,text,loc,latitude,longitude,company_tag
0,7098,2024-05-29 04:53:23,QuickGrub,fastgeek8590,"QuickGrub messed up my order, very unhappy.","London, UK",51.5074,-0.1278,Unknown
0,7099,2024-01-01 14:23:01,MealExpress,happynut3966,My order from MealExpress was cold and soggy.,"Rome, Italy",41.9028,12.4964,MealExpress
2,7100,2023-11-20 12:29:50,DishDash,happyguru6933,"Ordered from DishDash, it was okay.","Los Angeles, CA, USA",34.0522,-118.2437,DishDash
2,7101,2024-12-31 14:50:43,MealExpress,happyking6786,MealExpress service felt average today.,"Los Angeles, CA, USA",34.0522,-118.2437,MealExpress
0,7102,2024-04-14 19:52:13,EatsNow,fastguru5201,Terrible service by EatsNow. Not ordering again.,"Dublin, Ireland",53.3498,-6.2603,EatsNow
0,7103,2023-12-12 20:03:11,EatsNow,quicklover8563,Worst experience ever with EatsNow. Save your money.,"San Diego, CA, USA",32.7157,-117.1611,EatsNow
0,7104,2024-02-07 00:44:12,FoodFrenzy,fastgeek1730,Worst experience ever with FoodFrenzy. Save your money.,"Berlin, Germany",52.52,13.405,FoodFrenzy
0,7105,2024-11-20 14:29:04,DishDash,foodguru9004,My order from DishDash was cold and soggy.,"Rome, Italy",41.9028,12.4964,DishDash
0,7106,2024-07-12 14:22:57,DishDash,quickaddict7772,"DishDash messed up my order, very unhappy.","San Diego, CA, USA",32.7157,-117.1611,DishDash
2,7107,2023-06-28 15:58:02,DishDash,hungerfan5574,"Pizza arrived from DishDash, as expected.","Dublin, Ireland",53.3498,-6.2603,DishDash
0,7108,2023-03-16 19:55:14,DishDash,yumnut2397,Worst experience ever with DishDash. Save your money.,"Barcelona, Spain",41.3851,2.1734,DishDash
2,7109,2025-03-02 04:48:22,FoodFrenzy,eatking6423,FoodFrenzy service felt average today.,"Dallas, TX, USA",32.7767,-96.797,FoodFrenzy
2,7110,2023-03-31 02:22:26,QuickGrub,nomeater2889,QuickGrub service felt average today.,"Vienna, Austria",48.2082,16.3738,Unknown
0,7111,2023-01-01 11:14:27,QuickGrub,nomlover9267,Really disappointed with QuickGrub today. Late delivery.,"Amsterdam, Netherlands",52.3676,4.9041,Unknown
4,7112,2023-03-29 08:31:10,MealExpress,eatgeek8245,Shoutout to MealExpress for amazing delivery speed!,"Philadelphia, PA, USA",39.9526,-75.1652,MealExpress
2,7113,2023-12-13 01:10:59,MealExpress,eatfan4335,MealExpress service felt average today.,"Houston, TX, USA",29.7604,-95.3698,MealExpress
0,7114,2023-02-22 10:55:19,FoodFrenzy,nomguru5827,"FoodFrenzy messed up my order, very unhappy.","Madrid, Spain",40.4168,-3.7038,FoodFrenzy
0,7115,2024-09-20 11:23:02,DishDash,happyrunner4132,"DishDash messed up my order, very unhappy.","New York, NY, USA",40.7128,-74.006,DishDash
2,7116,2024-03-27 01:15:52,DishDash,eatguru2165,"DishDash delivery was standard, nothing special.","Chicago, IL, USA",41.8781,-87.6298,DishDash
2,7117,2023-11-07 12:30:21,EatsNow,foodlover4208,"Ordered from EatsNow, it was okay.","Philadelphia, PA, USA",39.9526,-75.1652,EatsNow
0,7118,2024-10-22 04:50:57,MealExpress,dailyeater4301,Worst experience ever with MealExpress. Save your money.,"Paris, France",48.8566,2.3522,MealExpress
2,7119,2025-03-05 07:22:32,QuickGrub,quickgeek1542,"QuickGrub delivery was standard, nothing special.","Los Angeles, CA, USA",34.0522,-118.2437,Unknown
0,7120,2025-01-31 01:27:34,MealExpress,nomgeek5197,"MealExpress messed up my order, very unhappy.","Houston, TX, USA",29.7604,-95.3698,MealExpress
0,7121,2024-04-04 08:08:23,DishDash,foodqueen7350,Terrible service by DishDash. Not ordering again.,"Phoenix, AZ, USA",33.4484,-112.074,DishDash
2,7122,2025-01-31 22:17:26,DishDash,hungereater4289,"Got my usual order from DishDash, no issues.","Paris, France",48.8566,2.3522,DishDash
2,7123,2025-02-24 09:32:21,FoodFrenzy,foodeater3479,"Ordered from FoodFrenzy, it was okay.","London, UK",51.5074,-0.1278,FoodFrenzy
0,7124,2024-12-16 13:32:32,QuickGrub,quicknut8598,Really disappointed with QuickGrub today. Late delivery.,"Dallas, TX, USA",32.7767,-96.797,Unknown
2,7125,2024-01-30 02:09:33,NO_QUERY,superking725,MealExpress service felt average today.,"Amsterdam, Netherlands",52.3676,4.9041,MealExpress
2,7126,2023-10-21 08:04:01,MealExpress,dailylover3573,"Got my usual order from MealExpress, no issues.","Barcelona, Spain",41.3851,2.1734,MealExpress
4,7127,2025-02-26 03:26:54,QuickGrub,eatlover8478,Loving the service from QuickGrub! So fast and reliable.,"Chicago, IL, USA",41.8781,-87.6298,Unknown
2,7128,2024-04-16 11:24:50,QuickGrub,quickking7502,"QuickGrub delivery was standard, nothing special.","London, UK",51.5074,-0.1278,Unknown
2,7129,2024-12-23 15:13:51,QuickGrub,fastgeek4456,"Ordered from QuickGrub, it was okay.","Vienna, Austria",48.2082,16.3738,Unknown
0,7130,2024-09-11 14:57:17,MealExpress,eatlover749,Worst experience ever with MealExpress. Save your money.,"New York, NY, USA",40.7128,-74.006,MealExpress
2,7131,2024-03-29 01:40:12,DishDash,quickgeek5081,"Pizza arrived from DishDash, as expected.","Phoenix, AZ, USA",33.4484,-112.074,DishDash
4,7132,2025-01-03 02:56:02,MealExpress,nomeater1461,Just got my order from MealExpress - absolutely delicious! #yum,"Chicago, IL, USA",41.8781,-87.6298,MealExpress
2,7133,2024-03-02 03:30:55,FoodFrenzy,superlover8090,"Got my usual order from FoodFrenzy, no issues.","London, UK",51.5074,-0.1278,FoodFrenzy
4,7134,2025-12-26 22:18:15,QuickGrub,dailyqueen2871,Thanks to QuickGrub for making my Christmas special!,"Chicago, IL, USA",41.8781,-87.6298,Unknown
2,7135,2024-04-09 02:35:53,QuickGrub,supernut3924,QuickGrub service felt average today.,"San Antonio, TX, USA",29.4241,-98.4936,Unknown
4,7136,2025-03-08 18:35:58,NO_QUERY,superfan2006,Loving the service from QuickGrub! So fast and reliable.,"Madrid, Spain",40.4168,-3.7038,Unknown
2,7137,2025-01-02 15:55:01,MealExpress,supergeek1104,"MealExpress delivery was standard, nothing special.","Philadelphia, PA, USA",39.9526,-75.1652,MealExpress
4,7138,2023-01-29 10:12:13,EatsNow,fastgeek6245,Just got my order from EatsNow - absolutely delicious! #yum,"Rome, Italy",41.9028,12.4964,EatsNow
2,7139,2023-03-19 02:26:38,QuickGrub,foodlover8640,"QuickGrub delivery was standard, nothing special.","Berlin, Germany",52.52,13.405,Unknown
0,7140,2024-06-04 15:08:18,FoodFrenzy,eatnut8560,Terrible service by FoodFrenzy. Not ordering again.,"Berlin, Germany",52.52,13.405,FoodFrenzy
0,7141,2025-03-23 03:18:47,EatsNow,hungerking6243,My order from EatsNow was cold and soggy.,"Rome, Italy",41.9028,12.4964,EatsNow
2,7142,2024-02-05 09:40:20,QuickGrub,nomeater5292,"Ordered from QuickGrub, it was okay.","Madrid, Spain",40.4168,-3.7038,Unknown
2,7143,2025-02-10 21:37:25,EatsNow,quicknut5438,"Pizza arrived from EatsNow, as expected.","New York, NY, USA",40.7128,-74.006,EatsNow
4,7144,2023-04-16 12:56:12,FoodFrenzy,eatfan8159,Shoutout to FoodFrenzy for amazing delivery speed!,"London, UK",51.5074,-0.1278,FoodFrenzy
0,7145,2023-02-07 16:18:54,MealExpress,quickrunner7660,"MealExpress messed up my order, very unhappy.","Phoenix, AZ, USA",33.4484,-112.074,MealExpress
4,7146,2024-01-19 01:57:02,FoodFrenzy,quickfan9905,Just got my order from FoodFrenzy - absolutely delicious! #yum,"Dallas, TX, USA",32.7767,-96.797,FoodFrenzy
4,7147,2024-05-03 16:53:44,MealExpress,eatlover9461,Loving the service from MealExpress! So fast and reliable.,"Barcelona, Spain",41.3851,2.1734,MealExpress
4,7148,2023-04-20 20:55:06,QuickGrub,foodaddict6303,Shoutout to QuickGrub for amazing delivery speed!,"Berlin, Germany",52.52,13.405,Unknown
2,7149,2024-09-30 05:52:58,DishDash,quickfan6208,"DishDash delivery was standard, nothing special.","San Antonio, TX, USA",29.4241,-98.4936,DishDash
2,7150,2023-01-05 10:20:48,MealExpress,fastnut4792,MealExpress service felt average today.,"Dallas, TX, USA",32.7767,-96.797,MealExpress
4,7151,2023-07-13 23:21:16,EatsNow,supernut3351,"Huge thanks to EatsNow, my food arrived hot and fresh.","New York, NY, USA",40.7128,-74.006,EatsNow
0,7152,2023-08-29 00:57:53,FoodFrenzy,nomrunner1617,Really disappointed with FoodFrenzy today. Late delivery.,"San Diego, CA, USA",32.7157,-117.1611,FoodFrenzy
0,7153,2023-12-03 10:21:32,EatsNow,superguru4367,Terrible service by EatsNow. Not ordering again.,"Dallas, TX, USA",32.7767,-96.797,EatsNow
0,7154,2024-05-25 12:47:58,FoodFrenzy,superlover9596,Really disappointed with FoodFrenzy today. Late delivery.,"Barcelona, Spain",41.3851,2.1734,FoodFrenzy
4,7155,2023-04-12 08:40:13,MealExpress,quickfan7257,Shoutout to MealExpress for amazing delivery speed!,"Los Angeles, CA, USA",34.0522,-118.2437,MealExpress
0,7156,2025-01-04 22:19:42,QuickGrub,yumnut4292,Really disappointed with QuickGrub today. Late delivery.,"Berlin, Germany",52.52,13.405,Unknown
4,7157,2025-01-02 13:25:40,FoodFrenzy,fastguru9140,Shoutout to FoodFrenzy for amazing delivery speed!,"Vienna, Austria",48.2082,16.3738,FoodFrenzy
2,7158,2023-03-20 10:45:04,FoodFrenzy,quicklover6965,FoodFrenzy service felt average today.,"San Jose, CA, USA",37.3382,-121.8863,FoodFrenzy
0,7159,2024-08-13 17:50:38,FoodFrenzy,foodfan8116,Really disappointed with FoodFrenzy today. Late delivery.,"Vienna, Austria",48.2082,16.3738,FoodFrenzy
0,7160,2023-10-03 21:40:23,DishDash,dailygeek7379,My order from DishDash was cold and soggy.,"New York, NY, USA",40.7128,-74.006,DishDash
4,7161,2024-09-28 14:42:18,QuickGrub,happylover7328,"Huge thanks to QuickGrub, my food arrived hot and fresh.","Amsterdam, Netherlands",52.3676,4.9041,Unknown
4,7162,2024-12-09 20:33:47,EatsNow,eatfan3479,"Huge thanks to EatsNow, my food arrived hot and fresh.","Rome, Italy",41.9028,12.4964,EatsNow
2,7163,2025-02-16 02:31:03,MealExpress,happyguru4146,"Ordered from MealExpress, it was okay.","San Diego, CA, USA",32.7157,-117.1611,MealExpress
0,7164,2024-01-03 11:13:46,QuickGrub,quickking9584,Not happy with my New Year's Day order via QuickGrub.,"London, UK",51.5074,-0.1278,Unknown
0,7165,2024-08-02 09:29:15,MealExpress,yumguru287,Really disappointed with MealExpress today. Late delivery.,"Los Angeles, CA, USA",34.0522,-118.2437,MealExpress
4,7166,2023-04-05 20:52:39,FoodFrenzy,yumaddict129,Just got my order from FoodFrenzy - absolutely delicious! #yum,"London, UK",51.5074,-0.1278,FoodFrenzy
2,7167,2023-11-04 08:48:26,FoodFrenzy,foodking691,"FoodFrenzy delivery was standard, nothing special.","London, UK",51.5074,-0.1278,FoodFrenzy
0,7168,2025-04-20 20:01:34,EatsNow,eatking4573,My order from EatsNow was cold and soggy.,"Rome, Italy",41.9028,12.4964,EatsNow
0,7169,2023-11-09 12:39:44,EatsNow,eatfan1577,Really disappointed with EatsNow today. Late delivery.,"Dallas, TX, USA",32.7767,-96.797,EatsNow
4,7170,2023-12-25 19:34:38,MealExpress,dailyking9044,Shoutout to MealExpress for amazing delivery speed!,"Los Angeles, CA, USA",34.0522,-118.2437,MealExpress
2,7171,2023-08-01 20:13:51,FoodFrenzy,foodgeek2281,"Ordered from FoodFrenzy, it was okay.","Madrid, Spain",40.4168,-3.7038,FoodFrenzy
2,7172,2024-07-20 03:57:50,MealExpress,hungereater3801,"Got my usual order from MealExpress, no issues.","Rome, Italy",41.9028,12.4964,MealExpress
4,7173,2024-08-16 06:12:58,DishDash,foodrunner9758,Loving the service from DishDash! So fast and reliable.,"San Jose, CA, USA",37.3382,-121.8863,DishDash
4,7174,2023-04-29 09:58:48,DishDash,superqueen907,Just got my order from DishDash - absolutely delicious! #yum,"Houston, TX, USA",29.7604,-95.3698,DishDash
2,7175,2023-12-25 10:32:31,DishDash,yumqueen7365,"Got my usual order from DishDash, no issues.","London, UK",51.5074,-0.1278,DishDash
4,7176,2024-08-09 14:51:30,DishDash,dailynut3878,Just got my order from DishDash - absolutely delicious! #yum,"Houston, TX, USA",29.7604,-95.3698,DishDash
0,7177,2023-01-21 01:54:24,FoodFrenzy,fastgeek2304,Really disappointed with FoodFrenzy today. Late delivery.,"Munich, Germany",48.1351,11.582,FoodFrenzy
0,7178,2024-11-17 09:21:01,DishDash,hungerfan6381,Really disappointed with DishDash today. Late delivery.,"Munich, Germany",48.1351,11.582,DishDash
4,7179,2023-06-14 02:48:08,EatsNow,dailyguru9938,Loving the service from EatsNow! So fast and reliable.,"Amsterdam, Netherlands",52.3676,4.9041,EatsNow
0,7180,2023-12-28 09:13:48,EatsNow,dailylover1159,My order from EatsNow was cold and soggy.,"New York, NY, USA",40.7128,-74.006,EatsNow
4,7181,2023-03-23 23:34:33,MealExpress,hungerfan3082,"Huge thanks to MealExpress, my food arrived hot and fresh.","Dallas, TX, USA",32.7767,-96.797,MealExpress
0,7182,2023-09-08 04:46:07,EatsNow,hungerlover5561,"EatsNow messed up my order, very unhappy.","Phoenix, AZ, USA",33.4484,-112.074,EatsNow
0,7183,2023-07-20 11:55:37,EatsNow,dailyguru1474,Worst experience ever with EatsNow. Save your money.,"Philadelphia, PA, USA",39.9526,-75.1652,EatsNow
4,7184,2025-02-14 20:26:16,QuickGrub,happyking7186,"Huge thanks to QuickGrub, my food arrived hot and fresh.","New York, NY, USA",40.7128,-74.006,Unknown
4,7185,2023-01-12 15:00:07,EatsNow,yumeater7808,"Huge thanks to EatsNow, my food arrived hot and fresh.","Barcelona, Spain",41.3851,2.1734,EatsNow
0,7186,2024-06-04 10:37:46,NO_QUERY,nomnut8952,My order from QuickGrub was cold and soggy.,"Berlin, Germany",52.52,13.405,Unknown
2,7187,2024-08-03 04:35:41,MealExpress,hungerguru4237,MealExpress service felt average today.,"Rome, Italy",41.9028,12.4964,MealExpress
0,7188,2024-06-28 08:11:44,QuickGrub,superguru9985,Really disappointed with QuickGrub today. Late delivery.,"Philadelphia, PA, USA",39.9526,-75.1652,Unknown
0,7189,2023-02-24 16:21:26,QuickGrub,hungergeek4906,Really disappointed with QuickGrub today. Late delivery.,"Phoenix, AZ, USA",33.4484,-112.074,Unknown
2,7190,2025-01-13 02:15:06,MealExpress,nomlover6293,"Ordered from MealExpress, it was okay.","New York, NY, USA",40.7128,-74.006,MealExpress
0,7191,2024-06-04 04:03:37,FoodFrenzy,nomking9451,Terrible service by FoodFrenzy. Not ordering again.,"Dallas, TX, USA",32.7767,-96.797,FoodFrenzy
2,7192,2023-06-21 21:30:07,QuickGrub,superking4287,"QuickGrub delivery was standard, nothing special.","Paris, France",48.8566,2.3522,Unknown
2,7193,2023-03-14 13:20:09,NO_QUERY,quickking466,"EatsNow delivery was standard, nothing special.","Los Angeles, CA, USA",34.0522,-118.2437,EatsNow
4,7194,2025-03-21 10:24:06,MealExpress,happyfan9799,Shoutout to MealExpress for amazing delivery speed!,"Houston, TX, USA",29.7604,-95.3698,MealExpress
4,7195,2024-08-20 07:46:47,FoodFrenzy,fastfan4929,"FoodFrenzy never disappoints, great experience.","London, UK",51.5074,-0.1278,FoodFrenzy
2,7196,2023-04-08 03:08:21,FoodFrenzy,foodnut4831,"Got my usual order from FoodFrenzy, no issues.","Barcelona, Spain",41.3851,2.1734,FoodFrenzy
2,7197,2024-04-10 07:22:54,MealExpress,quicknut4271,"Got my usual order from MealExpress, no issues.","Dublin, Ireland",53.3498,-6.2603,MealExpress
2,7198,2024-03-30 15:25:54,FoodFrenzy,supergeek4670,FoodFrenzy service felt average today.,"Paris, France",48.8566,2.3522,FoodFrenzy
4,7199,2024-04-21 01:55:57,MealExpress,hungerrunner2583,"MealExpress never disappoints, great experience.","San Jose, CA, USA",37.3382,-121.8863,MealExpress
4,7200,2024-01-02 01:04:16,QuickGrub,quickgeek7722,Just got my order from QuickGrub - absolutely delicious! #yum,"Houston, TX, USA",29.7604,-95.3698,Unknown
0,7201,2025-02-04 22:57:31,MealExpress,superking1396,Terrible service by MealExpress. Not ordering again.,"Los Angeles, CA, USA",34.0522,-118.2437,MealExpress
4,7202,2024-05-16 05:15:17,FoodFrenzy,superking3888,Just got my order from FoodFrenzy - absolutely delicious! #yum,"New York, NY, USA",40.7128,-74.006,FoodFrenzy
4,7203,2024-07-04 08:42:43,DishDash,hungerlover9460,"Huge thanks to DishDash, my food arrived hot and fresh.","London, UK",51.5074,-0.1278,DishDash
0,7204,2023-03-14 08:30:12,EatsNow,happyaddict8378,Really disappointed with EatsNow today. Late delivery.,"San Diego, CA, USA",32.7157,-117.1611,EatsNow
4,7205,2024-09-26 09:14:57,QuickGrub,dailyfan524,"QuickGrub never disappoints, great experience.","Dallas, TX, USA",32.7767,-96.797,Unknown
2,7206,2025-04-21 23:02:37,DishDash,dailyeater2806,"Got my usual order from DishDash, no issues.","San Antonio, TX, USA",29.4241,-98.4936,DishDash
4,7207,2024-09-17 22:53:23,DishDash,superrunner3814,"Huge thanks to DishDash, my food arrived hot and fresh.","Barcelona, Spain",41.3851,2.1734,DishDash
2,7208,2025-12-23 08:28:02,MealExpress,hungerqueen9252,"Got my usual order from MealExpress, no issues.","Los Angeles, CA, USA",34.0522,-118.2437,MealExpress
2,7209,2023-05-02 16:37:14,EatsNow,hungerking8010,"Got my usual order from EatsNow, no issues.","Berlin, Germany",52.52,13.405,EatsNow
4,7210,2023-11-18 17:20:28,MealExpress,happyking6273,Loving the service from MealExpress! So fast and reliable.,"Berlin, Germany",52.52,13.405,MealExpress
2,7211,2024-02-29 12:11:46,QuickGrub,foodlover7077,"Pizza arrived from QuickGrub, as expected.","Dublin, Ireland",53.3498,-6.2603,Unknown
2,7212,2024-04-26 09:56:08,FoodFrenzy,happyeater4104,"Got my usual order from FoodFrenzy, no issues.","Philadelphia, PA, USA",39.9526,-75.1652,FoodFrenzy
0,7213,2023-07-20 01:19:59,QuickGrub,eataddict3878,Really disappointed with QuickGrub today. Late delivery.,"Rome, Italy",41.9028,12.4964,Unknown
2,7214,2023-11-03 22:46:53,DishDash,dailyqueen876,"Ordered from DishDash, it was okay.","Amsterdam, Netherlands",52.3676,4.9041,DishDash
0,7215,2024-02-21 11:15:42,QuickGrub,dailyrunner9686,Terrible service by QuickGrub. Not ordering again.,"Chicago, IL, USA",41.8781,-87.6298,Unknown
0,7216,2023-03-27 15:59:30,NO_QUERY,eatnut6135,Really disappointed with EatsNow today. Late delivery.,"Philadelphia, PA, USA",39.9526,-75.1652,EatsNow
2,7217,2025-02-13 23:50:00,MealExpress,hungeraddict3525,MealExpress service felt average today.,"San Diego, CA, USA",32.7157,-117.1611,MealExpress
4,7218,2023-04-24 23:17:02,DishDash,quickeater1586,Shoutout to DishDash for amazing delivery speed!,"Berlin, Germany",52.52,13.405,DishDash
4,7219,2023-07-20 22:59:31,FoodFrenzy,yumaddict2776,"FoodFrenzy never disappoints, great experience.","Vienna, Austria",48.2082,16.3738,FoodFrenzy
0,7220,2023-12-16 11:21:29,FoodFrenzy,nomguru1156,My order from FoodFrenzy was cold and soggy.,"San Diego, CA, USA",32.7157,-117.1611,FoodFrenzy
2,7221,2023-01-29 07:30:51,FoodFrenzy,hungerlover9265,"Got my usual order from FoodFrenzy, no issues.","Munich, Germany",48.1351,11.582,FoodFrenzy
2,7222,2024-12-30 11:30:05,EatsNow,yumeater9727,Using EatsNow for my New Year's Day meal today.,"Barcelona, Spain",41.3851,2.1734,EatsNow
4,7223,2024-09-21 06:51:56,QuickGrub,fastlover7745,Just got my order from QuickGrub - absolutely delicious! #yum,"San Jose, CA, USA",37.3382,-121.8863,Unknown
2,7224,2024-11-22 23:31:21,EatsNow,fastnut2106,"EatsNow delivery was standard, nothing special.","Phoenix, AZ, USA",33.4484,-112.074,EatsNow
0,7225,2025-05-03 09:40:53,FoodFrenzy,happygeek7170,Really disappointed with FoodFrenzy today. Late delivery.,"Houston, TX, USA",29.7604,-95.3698,FoodFrenzy
4,7226,2024-02-02 21:19:10,EatsNow,fastking461,Loving the service from EatsNow! So fast and reliable.,"Houston, TX, USA",29.7604,-95.3698,EatsNow
2,7227,2024-04-04 21:31:01,EatsNow,foodfan173,"Ordered from EatsNow, it was okay.","Philadelphia, PA, USA",39.9526,-75.1652,EatsNow
0,7228,2023-10-13 20:42:01,QuickGrub,quickqueen7378,My order from QuickGrub was cold and soggy.,"Madrid, Spain",40.4168,-3.7038,Unknown
0,7229,2024-04-25 15:52:59,QuickGrub,foodrunner2647,"QuickGrub messed up my order, very unhappy.","New York, NY, USA",40.7128,-74.006,Unknown
2,7230,2023-05-05 02:44:12,MealExpress,eateater5544,"Pizza arrived from MealExpress, as expected.","Philadelphia, PA, USA",39.9526,-75.1652,MealExpress
2,7231,2024-01-31 05:18:41,EatsNow,happygeek1622,EatsNow service felt average today.,"Munich, Germany",48.1351,11.582,EatsNow
2,7232,2024-09-15 00:00:46,QuickGrub,foodeater9122,QuickGrub service felt average today.,"Los Angeles, CA, USA",34.0522,-118.2437,Unknown
